"BB 7 An Ordinance recommended and approved by the Airport Commission, the Board of Public Service, and the Board of Estimate and Apportionment, establishing and authorizing a public works and  improvement program at St. Louis Lambert International Airport",Primary,davis
BB 8  An Ordinance recommended and approved by the Airport Commission and the Board of Estimate and Apportionment authorizing a First Supplemental Appropriation in the total amount of Four Hundred Eighty One Thousand Three Hundred Two Dollars from the Air,Primary,davis
BB 28 Redevelopment Plan for the 2647-2651 Washington Blvd,Primary,davis
BB 29 An ordinance approving a Redevelopment Plan for the Tiffany Neighborhood Scattered Sites Area,Primary,davis
"BB 42 An ordinance recommended and approved by the Airport Commission, the Comptroller and the Board of Estimate and Apportionment, making certain findings with respect to the transfer of up to Four Million Dollars ($4,000,000) of excess moneys that The Ci",Primary,davis
"BB 43 An Ordinance recommended and approved by the Airport Commission, the Board of Public Service, and the Board of Estimate and Apportionment authorizing a First Amendment to Section One of the Airfield, Building  & Environs",Primary,davis
"BB 44 Second Amendment to Lease Agreement AL-222 between the City and MHS Travel and Charter, Inc. (“MHS”), (the “Second Amendment”).  The Second Amendment amends Lease Agreement AL-222 dated June 25, 2013,",Primary,davis
"BB 45  “Airport Terminal Services, Inc. Space Permit AL-071”  (“Permit”) between the City and Airport Terminal Services, Inc.,",Primary,davis
"BB 74 establishing and authorizing a public works and improvement program (the “Airfield, Building & Environs Projects”) at St. Louis Lambert International Airport® (the",Primary,davis
"BB 75 An ordinance recommended and approved by the Airport Commission, the Comptroller and the Board of Estimate and Apportionment, making certain findings with respect to the transfer of up to Three Million Dollars ($3,000,000) of excess moneys that The C",Primary,davis
"BB 86 Pursuant to Ordinance 68937, an ordinance authorizing the honorary street name Urban League Square, which shall begin at the intersection of North Spring Avenue and Grandel Square and run East on Grandel Square to North Grand Boulevard.",Primary,davis
"BB 98 Third Amendment to Section One of the Airport Schedule F CIP Project Ordinance 67357 approved December 19, 2006,",Primary,davis
"BB 102 An ordinance recommended and approved by the Airport Commission and the Board of Estimate and Apportionment, authorizing and directing the Mayor and the Comptroller, on behalf of the City of St. Louis (the ""City""), the owner and operator of St. Louis",Primary,davis
"BB 104 An ordinance enlarging the boundaries of the Port Authority of the City of St. Louis Port District, subject to the approval of the Missouri Highways and Transportation Commission, and authorizing certain actions in connection therewith.",Primary,davis
BB 114 Redevelopment Plan for the 2811-15 Locust Area,Primary,davis
"BB 120 An Ordinance recommended and approved by the Airport Commission, the Board of Public Service and the Board of Estimate and Apportionment authorizing and directing the Director of Airports, the President of the Board of Public Service, and the Comptro",Primary,davis
"BB 121 An Ordinance recommended and approved by the Board of Estimate and Apportionment authorizing and directing the Director of Airports and the Comptroller of the City of St. Louis (the ""City""), owner and operator of St. Louis Airport",Primary,davis
BB 127 An ordinance approving a Redevelopment Plan for the 1815 Locust St.,Primary,davis
BB 152 Honorary Street Name Rev Dr. W.H. Goatley Jr.,Primary,davis
BB 165 Honorary Street Renaming Cedric the Entertainer,Primary,davis
BB 169 Opioid Crisis,Co-Sponsor,davis
BB 190 Improvement Program at St. Louis Lambert Airport,Primary,davis
BB 191 Transfer of funds from DSSF to Airport Revenue Fund,Primary,davis
BB 192 Olive West Planned Unit Development District,Primary,davis
BB 193 Second Restated and Amended Lease Agreement Northern Tract Site,Primary,davis
BB 199 Redevelopment Plan for 3000 Locust,Primary,davis
