BB 102 Designating Fourth Street between Market Street and Chestnut Street as Dred Scott Way@.,Co-Sponsor,davis
BB 129 Vacate east/west alley at Washington/Channing/Locust/Theresa,Primary,davis
BB 130 Vacate Vista from Carr Lane to Grand,Primary,davis
BB 167 Gateway Mall,Co-Sponsor,davis
"BB 185 Vacation of the east/west alley at LaSalle, Ranken, Hickory and Theresa",Primary,davis
BB 223 street name change in Blumeyer Subdivision,Primary,davis
BB 229 Affirming the boundaries of 1859 Grand/Cozens/Evans,Primary,davis
BB 235 East/west alley at Park/Virginia/Vista/Compton,Primary,davis
BB 404 Cyber Harassment,Co-Sponsor,davis
BB 409 Street name changed to Rev Steven G. Thompson Dr.,Primary,davis
BB 433 Rezoning of 1231 Blumeyer,Primary,davis
BB 483 Redev. plan for 2801 Locust,Primary,davis
BB 505 Ord. related to panhandling,Co-Sponsor,davis
BB 505 Ord. related to panhandling,Co-Sponsor,davis
