BB 32 5% limit at service stations for liquor,Co-Sponsor,boyd
BB 35 Ord. pertaining to the Preservation Review District,Co-Sponsor,boyd
BB 99 4-Way Stop at Penrose and Darby,Primary,boyd
BB 99 4-Way Stop at Penrose and Darby,Primary,boyd
BB 161 Ordinance pertaining to solicitation on highway entrance and exit ramps,Co-Sponsor,boyd
BB 179 Excise Code,Co-Sponsor,boyd
BB 205 Martin Luther Kink lighting public works,Primary,boyd
BB 265 Rename 1500 Union to Bishop Lawrence M. Wooten Blvd.,Co-Sponsor,boyd
BB 295 Ord. pertaining to the opening of bids,Primary,boyd
BB 297 City Public Works Projects,Co-Sponsor,boyd
