BB 11 Firemen's Retirement System,Co-Sponsor,cohn
BB 12 Est. Firemen's Retirement Plan,Co-Sponsor,cohn
BB 31 Charter Amendment amending the number of aldermen,Co-Sponsor,cohn
BB 32 5% limit at service stations for liquor,Co-Sponsor,cohn
BB 51 Amend. abatement for 3952-58 S. Grand,Primary,cohn
BB 51 Amend. abatement for 3952-58 S. Grand,Primary,cohn
BB 52 Ordinance pertaining to sun screening devices applied to the winshield or windows of motor vehicles.,Co-Sponsor,cohn
BB 52 Ordinance pertaining to sun screening devices applied to the winshield or windows of motor vehicles.,Co-Sponsor,cohn
BB 53 Prohibiting the harassment of pedestrians and bicyclists,Co-Sponsor,cohn
BB 53 Prohibiting the harassment of pedestrians and bicyclists,Co-Sponsor,cohn
BB 92 An ordinance pertaining to pedestrian access to buildings.,Co-Sponsor,cohn
BB 119 Ordinance pertaining to parking of recreational vehicles,Primary,cohn
BB 153 Ordinance pertaining to prostitution and loitering,Co-Sponsor,cohn
BB 161 Ordinance pertaining to solicitation on highway entrance and exit ramps,Co-Sponsor,cohn
BB 172 Conflicts of interest,Co-Sponsor,cohn
BB 242 Ordinance pertaining to elections,Co-Sponsor,cohn
BB 274 Text to amend convenience stores legislation,Primary,cohn
BB 275 Marijuana decriminalization,Primary,cohn
BB 295 Ord. pertaining to the opening of bids,Co-Sponsor,cohn
BB 297 City Public Works Projects,Co-Sponsor,cohn
