BB 69 Short-Term Lending Code,Co-Sponsor,moore
BB 70 Election Approving Permit Fees for Short-Term Loan Establishments,Co-Sponsor,moore
BB 119 Redevelopment plan for 4308-4324 Dr. Martin Luther King,Primary,moore
BB 218 Revision to Greater Ville Special Use District (zoning),Primary,moore
BB 305 Ordinance approving minority & women owned business program,Co-Sponsor,moore
