BB 1 Budget Fiscal Year 2018-2019; and containing an emergency clause.,Co-Sponsor,williamson
BB 25 BILL WITHDRAWN BY THE SPONSOR - An ordinance submitting to the qualified voters a proposed amendment to the Charter to maintain the Board of Aldermen as body of twenty-eight Aldermen,Co-Sponsor,williamson
BB 38 Redevelopment Plan for the 5780 McPherson Ave.,Primary,williamson
"BB 41 An Ordinance to provide for the borrowing of funds in anticipation of the collection of tax payments levied by for deposit in its General Revenue Fund for the calendar year ending December 31, 2018,",Primary,williamson
"BB 64 An Ordinance pertaining to the Transit Sales Tax imposed pursuant to Section 94.660, RSMo., as adopted and approved by the voters of St. Louis City on August 2, 1994, pursuant to Ordinance 63168 creating the “City Public Transit Sales Tax Trust Fund”",Primary,williamson
"BB 65 Ordinance pertaining to the Transit Sales Tax imposed pursuant to Section 94.660, RSMo., creating the “City Public Transit Sales Tax Trust Fund”",Primary,williamson
BB 66 Transportation Trust Fund” to the Bi-State Development Agency for transportation purposes;,Primary,williamson
"BB 77 An ordinance, recommended by the Board of Estimate and Apportionment,  authorizing a supplemental appropriation; amending Ordinance 70540, commonly referred to as the City of St. Louis Annual Operating Plan for Fiscal Year 2017 2018",Primary,williamson
BB 91  Skinker –DeBaliviere-Catlin Tract-Parkview Historic District;,Co-Sponsor,williamson
BB 94 Redevelopment Plan for 1420-22 Union,Primary,williamson
"BB 103 condemnation by the City of St. Louis to acquire a site consisting of about 97 acres in North St. Louis near the intersection of Jefferson and Cass Avenues which is owned in fee simple by LCRA Holdings Corporation (“LCRAH”), which site was chosen for",Co-Sponsor,williamson
"BB 110 GENERAL OBLIGATION BONDS, SERIES 2018",Primary,williamson
BB 129 Rezoning in City Block 5520 (401-33 Debaliviere Avenue),Primary,williamson
"BB 133 An ordinance (the “Ordinance”) recommended by the Board of Estimate and Apportionment of the City (the “Board of Estimate and Apportionment”) and the Board of Public Service of The City of St. Louis, Missouri (the “City”) authorizing the St. Louis Mu",Co-Sponsor,williamson
"BB 134 Pursuant to Ordinance 68937, an ordinance authorizing the honorary street name Frank Williamson Sr. Way, which shall begin at the intersection of Enright Avenue and Union Boulevard and run east on Enright Avenue to Arlington Avenue.",Primary,williamson
"BB 135 Pursuant to Ordinance 68937, an ordinance authorizing the honorary street name Thelma N. Williamson Way, which shall begin at the intersection of Arlington Avenue and Clemens Avenue and run north on Arlington Avenue to the intersection of Arlington A",Primary,williamson
"BB 137 An ordinance revising and amending Ordinance No. 62885, which imposes a one-half of one-percent sales tax, known as the Capital Improvements Sales Tax,",Primary,williamson
BB 159 Honorary Street Name Von Verson,Primary,williamson
