BB 34 Redevelopment plan for 3755 Lindell,Primary,kennedy
"BB 35 Vacation of alley at Fountain, Aubert, Enright, Kingshighway",Primary,kennedy
BB 76 Ordinance regarding Maya Angelou's birthplace,Co-Sponsor,kennedy
BB 133 Redevelopment plan for 930-936 N. Kingshighway,Primary,kennedy
BB 138 Renaming Confederate Drive as Cricket East Drive,Co-Sponsor,kennedy
"BB 163 Zoning change for 4202 & 4148 - 4200
Finney",Primary,kennedy
BB 165 Zoning change for 4960R Fountain,Primary,kennedy
BB 176 Soldiers Memorial Agreement,Co-Sponsor,kennedy
BB 178 Quit Claim for 1029 N. Spring,Primary,kennedy
BB 227 Redevelopment plan for 4245-4259 Lindell,Primary,kennedy
BB 228 Redevelopment plan for 625 N. Euclid,Primary,kennedy
BB 275 Redevelopment plan for 4500-10 Delmar,Primary,kennedy
