BB 2 Ord. pertaining to Public Art,Co-Sponsor,kennedy
BB 9 Fifth Suppl. to ord. 64192,Primary,kennedy
BB 10 Fifth Suppl to ord. 67357,Primary,kennedy
BB 11 Transfer of funds for ord. 68478,Primary,kennedy
BB 12 Land sale to Hunter Engineering,Primary,kennedy
BB 13 Land sale to David & Charlene Shupp,Primary,kennedy
BB 53 Conservation District. for 4300-4400 Enright,Primary,kennedy
BB 64 Redevelopment plan for 4527 Washington,Primary,kennedy
BB 64 Redevelopment plan for 4527 Washington,Primary,kennedy
BB 67 Ordinance pertaining to discrimination.,Co-Sponsor,kennedy
BB 125 Local Control on ballot,Primary,kennedy
BB 132 Housing Conservation Program,Primary,kennedy
BB 133 Ratification of FAA Grant Agrmt 125,Primary,kennedy
BB 134 Ratification of FAA Grant Agrmt 126,Primary,kennedy
BB 135 Ratification of FAA Grant Agrmt 127,Primary,kennedy
"BB 160 Designate 4900 block of Warwick ""Rev. Earl E. Nance Ave.""",Primary,kennedy
BB 161 Prohibiting the issuance of package liquor in the 18th Ward,Primary,kennedy
BB 165 Ord. pertaining to gifts,Primary,kennedy
BB 185 First Amendment to FAA Grant #122,Primary,kennedy
"BB 192 Establishing 4400 Washington as ""Rev. James Brown Sr. Avenue""",Primary,kennedy
BB 195 11th Amendment for Lambert Fueling Facility,Primary,kennedy
BB 225 Earnings tax bill,Co-Sponsor,kennedy
"BB 238 MoDot grant 8,000",Primary,kennedy
BB 246 Unified Land Dev. Program,Primary,kennedy
BB 247 2nd Amend. Schedule F,Primary,kennedy
"BB 248 Transfer of $1,360,000 to Contingency fund",Primary,kennedy
"BB 249 Transfer of 1,436,816 to Contingency fund",Primary,kennedy
"BB 258 Redev. plan for N. Sarah, W. Bell, CD Banks, Finney",Primary,kennedy
BB 264 Zoning change for 4060-62 Finney and CD Banks,Primary,kennedy
BB 271 Establishing Pulaski Account,Primary,kennedy
