BB 1 Budget FY 2013-2014,Primary,reed
BB 4 Short Term Borrowing,Co-Sponsor,reed
BB 8 Local Control,Co-Sponsor,reed
BB 69 Ordinance pertaining to campaign contribution limits,Co-Sponsor,reed
BB 89 Financial Disclosures,Primary,reed
BB 91 Supplemental appropriation to the budget,Primary,reed
BB 122 Transit Sales Tax - 1994 (2013-2014),Primary,reed
BB 123 Transit Sales Tax - 1997 (2013-2014),Primary,reed
BB 124 Transportation Sales Tax,Primary,reed
BB 147 Amendment to the budget FY14,Co-Sponsor,reed
BB 201 Ordinance pertaining to the Preservation Board,Co-Sponsor,reed
BB 204 Ordinance pertaining to recording of public meetings,Co-Sponsor,reed
BB 209 Increase in permit fees issued by the Building Division,Co-Sponsor,reed
BB 216 Supplemental budget appropriation,Co-Sponsor,reed
BB 224 Transfer of property of the Police Department,Co-Sponsor,reed
BB 229 Veteran preference legislation,Co-Sponsor,reed
BB 236 City Parks Leasehold Improvement Bonds,Co-Sponsor,reed
BB 267 Ordinance pertaining to Compton Hill Missionary Baptist Church,Co-Sponsor,reed
BB 274 Bike St. Louis Phase 3,Co-Sponsor,reed
BB 328 Festival Reservation Agreement,Co-Sponsor,reed
BB 332 Ordinance relating to identification of High Merit historic properties.,Co-Sponsor,reed
