BB 5 4500 Wichita Residential Parking,Primary,roddy
"BB 8 Redevelopment plan for 4231, 4233, 4241 Gibson",Primary,roddy
BB 9 Redevelopment plan for 4100-08 Lindell,Primary,roddy
BB 10 Redevelopment plan for 4245 West Pine Blvd.,Primary,roddy
BB 43 Washington U. Med. Ctr.,Primary,roddy
BB 59 Rezoning properties on Rutger,Primary,roddy
"BB 86 Redevelopment plan for Chouteau Av., Sarah St, Papin St.",Primary,roddy
"BB 86 Redevelopment plan for Chouteau Av., Sarah St, Papin St.",Primary,roddy
BB 87 Redevelopment plan for 1470 South Vandeventer,Primary,roddy
BB 87 Redevelopment plan for 1470 South Vandeventer,Primary,roddy
BB 103 Vacation of Hickory St. at Grand West to Motard,Primary,roddy
BB 106 Hampton Berthold TDD,Primary,roddy
BB 106 Hampton Berthold TDD,Primary,roddy
BB 154 Redevelopment plan for 5215 Manchester,Primary,roddy
BB 160 Cortex blighting bill,Primary,roddy
BB 172 Amendment to Hampton/Berthold TIF,Primary,roddy
BB 176 Soldiers Memorial Agreement,Co-Sponsor,roddy
"BB 179 2016 CDBG, HOME, ESG and HOPWA funds",Primary,roddy
BB 182 Chapter 100 Industrial Revenue Bonds,Primary,roddy
BB 200 Restricted Parking District for 3900-3914 Laclede,Primary,roddy
BB 210 Dissolving allocation fund for Chemical Bldg,Primary,roddy
BB 211 Dissolving allocation fund for Jefferson Arms,Primary,roddy
BB 212 TIF projects making progress,Primary,roddy
BB 213 4494 Lindell TIF Plan,Primary,roddy
BB 214 4494 Lindell TIF agreement,Primary,roddy
BB 215 4494 Lindell TIF Note,Primary,roddy
BB 216 32 N. Euclid TIF Plan,Primary,roddy
BB 217 32 N. Euclid TIF Agreement,Primary,roddy
BB 218 32 N. Euclid TIF Note,Primary,roddy
BB 240 Redevelopment plan for 4249 Chouteau,Primary,roddy
BB 260 Vacation of Children's Place west of Taylor,Primary,roddy
BB 261 Vacation of Wise at Kingshighway and Brother Thornton Way,Primary,roddy
BB 262 Air rights at Children's Place west of Taylor,Primary,roddy
BB 263 Air rights at Taylor south of Children's Place,Primary,roddy
BB 264 Air rights at the sidewalk on Children's Place west of Taylor,Primary,roddy
BB 270 Gerhart Lofts Building Residential Parking District,Primary,roddy
BB 271 Buckingham Court Residential Parking District,Primary,roddy
BB 272 Redevelopment plan for 4212 Chouteau,Primary,roddy
BB 301 Redevelopment plan for 4308-10 Swan,Primary,roddy
BB 302 Redevelopment plan for 4101 Laclede,Primary,roddy
BB 314 Property improvements on Central Industrial Drive,Primary,roddy
BB 315 Ordinance amending the Revised Code of St. Louis,Primary,roddy
