BB 62 Amending tax abatement for 3100-42 Franklin,Primary,davis
BB 82 Closing Brantner at Francis,Primary,davis
BB 97 Amend. to agrmt with Council Towers Senior Apts,Primary,davis
BB 105 2125 S. Grand CID,Primary,davis
BB 118 Redev. plan for 212 N. Grand,Primary,davis
BB 136 Vacation of alley at Washington/Rev. TE Huntly/Locust/Garrison,Primary,davis
BB 137 Vacation of alley at Josephine Baker/Washington/Leonard,Primary,davis
BB 138 Vacation of Hickory from Carr Lane to Rankin,Primary,davis
BB 142 Redev. plan for 2900-38 & 3000-3036 Washington,Primary,davis
BB 149 Rezoning 1618 Tower Grove,Primary,davis
BB 150 Rezoning 4260 McKree,Primary,davis
BB 158 Prohib. liquor in 19th Ward,Primary,davis
BB 170 Est. Grand Center CID,Primary,davis
BB 189 Ord. Relating to Forest Park,Co-Sponsor,davis
BB 215 Zoning change for 2219-33 Delmar,Primary,davis
BB 250 Vacation of the alley bounded by Olive/ 8th/ Pine and 19th Streets,Primary,davis
BB 288 2727 Washington TIF plan,Primary,davis
BB 289 2727 Washington TIF Agrmt,Primary,davis
BB 290 2727 Washington TIF Note,Primary,davis
BB 300 Vacation of 3651 Olive,Primary,davis
