BB 25 BILL WITHDRAWN BY THE SPONSOR - An ordinance submitting to the qualified voters a proposed amendment to the Charter to maintain the Board of Aldermen as body of twenty-eight Aldermen,Co-Sponsor,bosley
"BB 47 An Ordinance directing the Director of Streets to change the 3200 block of Sullivan from a one way passage to a two way passage, and containing an emergency clause.",Primary,bosley
"BB 63 An ordinance directing the Director of Streets to make such changes in the present traffic pattern controlling traffic on Greer Ave., Dodier Ave., and University Ave. in the 3500 block of said streets between N. Grand Blvd. and N. Garrison Ave",Primary,bosley
BB 93 An Ordinance requiring a City-wide vote to approve any proposal aimed at or having the effect of privatizing the Lambert St. Louis International Airport (the “Airport”),Co-Sponsor,bosley
"BB 103 condemnation by the City of St. Louis to acquire a site consisting of about 97 acres in North St. Louis near the intersection of Jefferson and Cass Avenues which is owned in fee simple by LCRA Holdings Corporation (“LCRAH”), which site was chosen for",Primary,bosley
BB 149 Amending Ordinance 70524,Primary,bosley
"BB 151 An ordinance recommended by the Board of Public Service to conditionally vacate above surface, surface and sub-surface rights for vehicle, equestrian and pedes¬trian travel in the 15 foot wide east-west alley beginning at Salisbury St. and extending",Primary,bosley
BB 169 Opioid Crisis,Co-Sponsor,bosley
BB 186 Redevelopment Plan for 3861 St. Louis Ave,Primary,bosley
BB 232 An ordinance authorizing the Circuit Attorney’s Office to assume responsibility for investigating possible criminal conduct arising from or in relation to covered officers’ involvement in use of force incidents resulting in death or grave bodily inju,Primary,bosley
