BB 11 Community benefits agreement for tax incentivized real estate projects,Co-Sponsor,oldenburg
BB 132 Establishing the Office of Community Mediation,Co-Sponsor,oldenburg
BB 215 3-way stop at Devanshire and Childress,Primary,oldenburg
BB 240 Public Improvement Bonds,Co-Sponsor,oldenburg
BB 245 SLDC to complete an annual City Economic Growth Strategy Report,Co-Sponsor,oldenburg
BB 246 Additional sales tax and use tax established by Ord 7058,Primary,oldenburg
BB 259 Playground Smoking Ban,Primary,oldenburg
