BB 1 Budget FY14/15,Primary,reed
BB 2 Ordinance establishing bond oversight committee,Primary,reed
BB 12 Ballot language for Capital Improvement Bonds,Primary,reed
BB 25 Short term borrowing,Co-Sponsor,reed
BB 38 Change collection containers at Lambert Airport,Primary,reed
BB 59 Transit sales tax,Co-Sponsor,reed
BB 59 Transit sales tax,Co-Sponsor,reed
BB 60 Transit sales tax-1997,Co-Sponsor,reed
BB 60 Transit sales tax-1997,Co-Sponsor,reed
BB 61 Transportation sales tax 2014-2015,Co-Sponsor,reed
BB 61 Transportation sales tax 2014-2015,Co-Sponsor,reed
BB 142 Establishment of a honorary Poet Laureate,Primary,reed
BB 196 2014 Lead grant bill,Co-Sponsor,reed
BB 197 Low interest loans for residential energy efficiency,Co-Sponsor,reed
BB 208 Civilian Review Board,Co-Sponsor,reed
BB 221 Competitive bidding and composition of workforce,Co-Sponsor,reed
BB 235 Repealing City Plan on proposed residential structures,Co-Sponsor,reed
BB 260 Amending definitions in the Revised Code,Co-Sponsor,reed
