"BB 9 Laclede, Forest Park, Newstead Parking District",Primary,roddy
BB 10 Kentucky & Talmage Residential Parking District,Primary,roddy
BB 11 parking in the 4500 block of Chouteau,Primary,roddy
BB 35 Redevelopment Plan for 4218 W. Pine,Primary,roddy
"BB 62 Redev. plan for 5540 W. Park, 1249 & 1319 Macklind",Primary,roddy
BB 83 Red. Plan for 1463 S. Vandeventer,Primary,roddy
BB 84 Forest Park Southeast Scattered sites IV,Primary,roddy
BB 85 Redev. plan for 4306 Chouteau,Primary,roddy
BB 95 close McRee & Thurman,Primary,roddy
BB 102 Designating Fourth Street between Market Street and Chestnut Street as Dred Scott Way@.,Co-Sponsor,roddy
BB 115 Redev. plan for 1470 S. Vandeventer,Primary,roddy
BB 167 Gateway Mall,Co-Sponsor,roddy
BB 180 Redevelopment plan for 4158 West Pine,Primary,roddy
BB 186 Redevelopment plan for 4355 W. Pine,Primary,roddy
BB 187 Manchester Avenue Enhancement Project,Primary,roddy
"BB 191 vacation of north/south alley at Sarpy, Vandeventer, St. Bernard and Gratiot",Primary,roddy
BB 196 Vacation of east west alley at 4389 Duncan/Forest Park,Primary,roddy
BB 199 Temporarily closing Oakland 100 feet west of South Newstead,Primary,roddy
BB 278 Zoning change for 4401 Chouteau,Primary,roddy
BB 294 Redev. plan for 100 N. Euclid,Primary,roddy
BB 323 Vacation of Papin/ Pacific/ Chouteau,Primary,roddy
BB 343 Est. Grove Commercial Special Use District,Primary,roddy
BB 347 Property sale to Bellon Holding Co.,Primary,roddy
BB 387 Redev. plan for McRee,Primary,roddy
BB 388 Zoning change for 4455 Chouteau,Primary,roddy
"BB 389 Zoning change for 5197, 4308-4312 McRee",Primary,roddy
BB 395 Chouteau Newstead TIF,Primary,roddy
BB 396 Chouteau Newstead Tif agrmt,Primary,roddy
BB 397 Chouteau Newstead TIF note,Primary,roddy
BB 404 Cyber Harassment,Co-Sponsor,roddy
BB 416 Purchasing of Park Land,Primary,roddy
BB 418 PUD City walk on Euclid,Primary,roddy
BB 430 100 N. Euclid CID,Primary,roddy
BB 434 Vacation of Papin from Gratiot south to Papin,Primary,roddy
BB 443 Community Unit Plan for Washington University Medical Center,Primary,roddy
BB 461 Closing Oakland at Kingshighway,Primary,roddy
BB 480 Amendment to the agreement with Warehouse of Fixtures,Primary,roddy
BB 481 Amendment to the redev. agreement for 4200 Laclede,Primary,roddy
BB 496 Redev. plan for 4011-15 Shaw,Primary,roddy
BB 506 Vacation of Kentucky north of Chouteau,Primary,roddy
BB 506 Vacation of Kentucky north of Chouteau,Primary,roddy
